ticker,number_of_trades,win_ratio(%),average_res(%),average_trade_len(days),median_res(%),cumulative_result,trade_results,profitable_trade_results,profitable_trades_mean,profitable_trades_median,looser_trade_results,looser_trades_mean,looser_trades_median,median_trade_len(days),number_of_win_trades,number_of_lost_trades,max_gain(%),max_lost(%),first_trade_buy,buy_threshold,sell_threshold
PLXS,16,75.0,3.39,199.0,3.88,1.4558955426467817,-27.64 # -10.81 # 35.34 # -19.72 # 4.13 # 0.94 # 2.56 # 3.63 # -0.58 # 4.85 # 9.15 # 6.72 # 18.6 # 2.3 # 9.94 # 14.77,35.34 # 4.13 # 0.94 # 2.56 # 3.63 # 4.85 # 9.15 # 6.72 # 18.6 # 2.3 # 9.94 # 14.77,9.41,5.79,-27.64 # -10.81 # -19.72 # -0.58,-14.69,-15.27,159.5,12,4,35.34,-27.64,2006-06-14,30,70
PLTK,3,0.0,-26.06,262.0,-23.0,0.3471805339581172,-0.49 # -54.69 # -23.0,,,,-0.49 # -54.69 # -23.0,-26.06,-23.0,183.0,0,3,-0.49,-54.69,2021-03-09,30,70
BRP,5,60.0,8.31,157.0,6.4,1.4525538235278446,-4.01 # 26.18 # 14.94 # 6.4 # -1.94,26.18 # 14.94 # 6.4,15.84,14.94,-4.01 # -1.94,-2.97,-2.97,182.0,3,2,26.18,-4.01,2019-12-05,30,70
ARLP,17,70.59,-0.3,149.0,9.83,0.36546997561572814,14.7 # 0.91 # -6.11 # 19.54 # -3.4 # 20.61 # -6.57 # 17.57 # 9.83 # 12.25 # -55.72 # 10.3 # 3.03 # 13.78 # -73.76 # 6.01 # 11.97,14.7 # 0.91 # 19.54 # 20.61 # 17.57 # 9.83 # 12.25 # 10.3 # 3.03 # 13.78 # 6.01 # 11.97,11.71,12.11,-6.11 # -3.4 # -6.57 # -55.72 # -73.76,-29.11,-6.57,132.0,12,5,20.61,-73.76,2006-02-15,30,70
HUBG,15,60.0,7.5,173.0,7.08,2.681823584738028,-3.1 # -10.2 # 18.9 # 25.79 # -3.88 # 14.0 # -1.45 # -9.29 # 0.62 # 7.88 # -0.04 # 28.51 # 12.49 # 25.25 # 7.08,18.9 # 25.79 # 14.0 # 0.62 # 7.88 # 28.51 # 12.49 # 25.25 # 7.08,15.61,14.0,-3.1 # -10.2 # -3.88 # -1.45 # -9.29 # -0.04,-4.66,-3.49,155.0,9,6,28.51,-10.2,2007-08-06,30,70
SVV,1,0.0,-14.73,120.0,-14.73,0.852698161193494,-14.73,,,,-14.73,-14.73,-14.73,120.0,0,1,-14.73,-14.73,2023-09-14,30,70
CWT,16,93.75,11.62,151.0,11.06,5.652658565011896,15.36 # 9.3 # 27.53 # 7.88 # 9.25 # 6.39 # 11.43 # 17.21 # 12.69 # 8.22 # 11.96 # 10.69 # 12.91 # -0.74 # 22.04 # 3.86,15.36 # 9.3 # 27.53 # 7.88 # 9.25 # 6.39 # 11.43 # 17.21 # 12.69 # 8.22 # 11.96 # 10.69 # 12.91 # 22.04 # 3.86,12.45,11.43,-0.74,-0.74,-0.74,90.0,15,1,27.53,-0.74,2006-05-12,30,70
GNW,19,52.63,-0.75,177.0,9.72,0.07403235206254243,9.72 # 12.21 # -93.6 # -9.26 # -34.22 # -20.76 # -44.29 # -36.44 # 47.48 # -1.49 # 15.16 # 20.53 # -0.23 # 13.42 # -12.77 # 49.82 # 19.22 # 26.61 # 24.69,9.72 # 12.21 # 47.48 # 15.16 # 20.53 # 13.42 # 49.82 # 19.22 # 26.61 # 24.69,23.89,19.88,-93.6 # -9.26 # -34.22 # -20.76 # -44.29 # -36.44 # -1.49 # -0.23 # -12.77,-28.12,-20.76,160.0,10,9,49.82,-93.6,2006-02-06,30,70
ARCB,16,68.75,11.0,185.0,13.4,2.7007943454797827,12.22 # -7.74 # 92.5 # 14.57 # 25.81 # 23.33 # 19.71 # -2.69 # -38.21 # 48.02 # 28.03 # -33.95 # 5.62 # -36.66 # 20.05 # 5.35,12.22 # 92.5 # 14.57 # 25.81 # 23.33 # 19.71 # 48.02 # 28.03 # 5.62 # 20.05 # 5.35,26.84,20.05,-7.74 # -2.69 # -38.21 # -33.95 # -36.66,-23.85,-33.95,136.5,11,5,92.5,-38.21,2006-12-05,30,70
CALX,14,57.14,2.47,163.0,2.93,1.092763740485644,1.39 # -37.49 # -14.96 # -4.8 # 18.51 # 23.77 # 4.48 # 17.04 # 30.56 # -19.14 # 23.76 # -12.75 # 4.62 # -0.42,1.39 # 18.51 # 23.77 # 4.48 # 17.04 # 30.56 # 23.76 # 4.62,15.52,17.78,-37.49 # -14.96 # -4.8 # -19.14 # -12.75 # -0.42,-14.93,-13.86,147.5,8,6,30.56,-37.49,2010-04-28,30,70
SHAK,9,66.67,1.82,194.0,7.0,1.0400083574838066,-32.02 # 9.69 # 25.03 # 7.0 # -16.28 # 3.98 # -0.67 # 11.59 # 8.05,9.69 # 25.03 # 7.0 # 3.98 # 11.59 # 8.05,10.89,8.87,-32.02 # -16.28 # -0.67,-16.32,-16.28,182.0,6,3,25.03,-32.02,2015-07-08,30,70
KRP,8,37.5,-3.17,186.0,-5.94,0.7179864882813585,-6.6 # -6.62 # -5.28 # -29.45 # 8.84 # 9.4 # 11.77 # -7.44,8.84 # 9.4 # 11.77,10.01,9.4,-6.6 # -6.62 # -5.28 # -29.45 # -7.44,-11.08,-6.62,138.0,3,5,11.77,-29.45,2017-02-28,30,70
AVA,17,70.59,3.61,208.0,5.5,1.609488202151922,-10.64 # 8.81 # -19.57 # 16.73 # 16.51 # 14.79 # 5.2 # 6.55 # 11.9 # 10.58 # 2.27 # 26.9 # -14.32 # -8.63 # 0.74 # 5.5 # -11.99,8.81 # 16.73 # 16.51 # 14.79 # 5.2 # 6.55 # 11.9 # 10.58 # 2.27 # 26.9 # 0.74 # 5.5,10.54,9.7,-10.64 # -19.57 # -14.32 # -8.63 # -11.99,-13.03,-11.99,212.0,12,5,26.9,-19.57,2007-02-16,30,70
GSHD,6,83.33,25.22,86.0,34.31,3.308941327515246,49.07 # 34.14 # 34.47 # -27.3 # 40.32 # 20.62,49.07 # 34.14 # 34.47 # 40.32 # 20.62,35.73,34.47,-27.3,-27.3,-27.3,71.5,5,1,49.07,-27.3,2018-11-16,30,70
LIVN,8,37.5,-3.19,197.0,-6.43,0.6672020159886782,-5.42 # -7.44 # -11.48 # 13.32 # 21.34 # -19.03 # 17.13 # -33.98,13.32 # 21.34 # 17.13,17.26,17.13,-5.42 # -7.44 # -11.48 # -19.03 # -33.98,-15.47,-11.48,134.0,3,5,21.34,-33.98,2015-11-13,30,70
FOXF,13,84.62,8.05,108.0,11.87,2.113764099254564,10.24 # 10.38 # 16.9 # 3.08 # 0.13 # 25.79 # 18.22 # 12.6 # 27.42 # -32.77 # 33.65 # 11.87 # -32.86,10.24 # 10.38 # 16.9 # 3.08 # 0.13 # 25.79 # 18.22 # 12.6 # 27.42 # 33.65 # 11.87,15.48,12.6,-32.77 # -32.86,-32.82,-32.82,105.0,11,2,33.65,-32.86,2013-10-23,30,70
DNA,3,66.67,-19.0,229.0,1.91,0.3246669296380182,1.91 # 12.85 # -71.77,1.91 # 12.85,7.38,7.38,-71.77,-71.77,-71.77,93.0,2,1,12.85,-71.77,2021-05-11,30,70
FHB,8,62.5,3.58,129.0,1.79,1.2252946212070208,1.45 # 12.75 # -1.97 # 24.86 # -21.92 # 19.5 # 2.12 # -8.14,1.45 # 12.75 # 24.86 # 19.5 # 2.12,12.14,12.75,-1.97 # -21.92 # -8.14,-10.68,-8.14,118.5,5,3,24.86,-21.92,2017-03-22,30,70
ENV,14,78.57,8.12,142.0,9.81,2.3935421618948642,13.48 # 9.74 # 18.68 # -33.72 # 17.17 # 8.51 # 3.43 # 45.84 # 23.35 # 7.76 # -15.99 # 16.14 # 9.88 # -10.6,13.48 # 9.74 # 18.68 # 17.17 # 8.51 # 3.43 # 45.84 # 23.35 # 7.76 # 16.14 # 9.88,15.82,13.48,-33.72 # -15.99 # -10.6,-20.1,-15.99,105.0,11,3,45.84,-33.72,2011-02-25,30,70
SPB,17,64.71,0.88,124.0,5.07,0.9840508713510803,5.86 # 8.72 # -13.08 # 4.96 # -10.28 # 25.81 # 11.4 # 3.64 # 14.54 # -3.79 # -8.58 # -27.27 # 6.28 # 5.49 # 11.5 # -25.27 # 5.07,5.86 # 8.72 # 4.96 # 25.81 # 11.4 # 3.64 # 14.54 # 6.28 # 5.49 # 11.5 # 5.07,9.39,6.28,-13.08 # -10.28 # -3.79 # -8.58 # -27.27 # -25.27,-14.71,-11.68,102.0,11,6,25.81,-27.27,2006-07-07,30,70
GBTG,3,100.0,19.45,92.0,27.1,1.6724353871328423,1.11 # 27.1 # 30.14,1.11 # 27.1 # 30.14,19.45,27.1,,,,88.0,3,0,30.14,1.11,2022-09-22,30,70
PDCO,17,70.59,5.82,158.0,10.48,1.9071996324686518,6.59 # 5.13 # 10.73 # 22.4 # -27.91 # 12.01 # -0.43 # 14.21 # 6.67 # 10.48 # -45.45 # 17.73 # -2.85 # 29.95 # 16.82 # 24.44 # -1.56,6.59 # 5.13 # 10.73 # 22.4 # 12.01 # 14.21 # 6.67 # 10.48 # 17.73 # 29.95 # 16.82 # 24.44,14.76,13.11,-27.91 # -0.43 # -45.45 # -2.85 # -1.56,-15.64,-2.85,127.0,12,5,29.95,-45.45,2006-04-17,30,70
CCS,8,50.0,0.36,137.0,-1.37,0.9762850790422818,-7.13 # -4.77 # 12.25 # -18.58 # 7.17 # 2.04 # -7.46 # 19.36,12.25 # 7.17 # 2.04 # 19.36,10.21,9.71,-7.13 # -4.77 # -18.58 # -7.46,-9.49,-7.3,91.5,4,4,19.36,-18.58,2014-07-31,30,70
INDB,13,69.23,4.18,233.0,11.38,1.4577308469610257,-30.28 # 15.74 # 12.64 # 12.31 # 11.24 # 15.17 # -4.21 # 7.74 # -10.45 # 17.47 # 11.38 # -20.75 # 16.31,15.74 # 12.64 # 12.31 # 11.24 # 15.17 # 7.74 # 17.47 # 11.38 # 16.31,13.33,12.64,-30.28 # -4.21 # -10.45 # -20.75,-16.42,-15.6,136.0,9,4,17.47,-30.28,2007-01-24,30,70
FTRE,1,100.0,15.87,150.0,15.87,1.1587480773681582,15.87,15.87,15.87,15.87,,,,150.0,1,0,15.87,15.87,2023-08-15,30,70
UPST,2,50.0,-15.86,223.0,-15.86,0.16224690128850558,-89.73 # 58.0,58.0,58.0,58.0,-89.73,-89.73,-89.73,223.0,1,1,58.0,-89.73,2021-11-22,30,70
BOH,16,87.5,10.85,197.0,8.36,4.087410224201392,13.02 # 47.33 # 58.44 # 6.6 # 8.96 # 5.32 # 10.18 # 7.9 # 8.82 # 7.56 # 1.12 # 19.71 # -25.02 # 7.42 # 15.24 # -18.98,13.02 # 47.33 # 58.44 # 6.6 # 8.96 # 5.32 # 10.18 # 7.9 # 8.82 # 7.56 # 1.12 # 19.71 # 7.42 # 15.24,15.54,8.89,-25.02 # -18.98,-22.0,-22.0,175.5,14,2,58.44,-25.02,2007-03-06,30,70
HL,16,68.75,4.94,240.0,14.83,0.8082339655972655,38.4 # 67.56 # 28.43 # -49.57 # 14.63 # -36.4 # -29.25 # 21.61 # -19.64 # 16.05 # -56.11 # 37.77 # 3.72 # 23.88 # 15.04 # 2.94,38.4 # 67.56 # 28.43 # 14.63 # 21.61 # 16.05 # 37.77 # 3.72 # 23.88 # 15.04 # 2.94,24.55,21.61,-49.57 # -36.4 # -29.25 # -19.64 # -56.11,-38.19,-36.4,192.0,11,5,67.56,-56.11,2006-05-22,30,70
WOR,17,82.35,11.54,158.0,12.34,5.572265442630274,19.86 # 18.04 # 3.01 # 13.09 # 40.3 # 9.5 # 12.34 # -19.59 # 24.61 # 2.88 # 6.04 # -1.53 # -2.67 # 1.26 # 16.1 # 36.12 # 16.84,19.86 # 18.04 # 3.01 # 13.09 # 40.3 # 9.5 # 12.34 # 24.61 # 2.88 # 6.04 # 1.26 # 16.1 # 36.12 # 16.84,15.71,14.59,-19.59 # -1.53 # -2.67,-7.93,-2.67,129.0,14,3,40.3,-19.59,2006-05-18,30,70
ZGN,2,50.0,1.98,191.0,1.98,0.9942624786774923,23.34 # -19.39,23.34,23.34,23.34,-19.39,-19.39,-19.39,191.0,1,1,23.34,-19.39,2022-05-10,30,70
RNW,2,50.0,2.15,394.0,2.15,1.0296911381984954,13.84 # -9.55,13.84,13.84,13.84,-9.55,-9.55,-9.55,393.5,1,1,13.84,-9.55,2021-08-13,30,70
ESBA,7,57.14,-2.2,345.0,5.31,0.7640532574695988,9.02 # 5.31 # 15.28 # 12.18 # -24.78 # -29.61 # -2.79,9.02 # 5.31 # 15.28 # 12.18,10.45,10.6,-24.78 # -29.61 # -2.79,-19.06,-24.78,254.0,4,3,15.28,-29.61,2014-04-08,30,70
FBP,12,33.33,-12.07,260.0,-3.51,0.0599819557552826,-2.19 # -78.5 # -64.96 # -4.82 # 29.92 # -13.64 # -29.39 # -1.73 # 10.56 # -30.87 # 30.96 # 9.79,29.92 # 10.56 # 30.96 # 9.79,20.31,20.24,-2.19 # -78.5 # -64.96 # -4.82 # -13.64 # -29.39 # -1.73 # -30.87,-28.26,-21.51,192.5,4,8,30.96,-78.5,2006-04-12,30,70
WSFS,13,69.23,2.35,260.0,5.23,1.0055817197806656,-51.11 # 20.1 # 5.23 # 4.47 # 13.98 # 12.72 # 14.39 # -15.1 # 21.01 # -7.46 # 15.48 # -7.22 # 4.05,20.1 # 5.23 # 4.47 # 13.98 # 12.72 # 14.39 # 21.01 # 15.48 # 4.05,12.38,13.98,-51.11 # -15.1 # -7.46 # -7.22,-20.22,-11.28,167.0,9,4,21.01,-51.11,2006-02-08,30,70
ACLX,2,100.0,35.56,90.0,35.56,1.8374043262765574,36.69 # 34.42,36.69 # 34.42,35.56,35.56,,,,90.5,2,0,36.69,34.42,2022-04-25,30,70
TRIP,13,69.23,1.46,181.0,9.14,0.7724111174547827,4.43 # 24.06 # 23.57 # 3.07 # 9.76 # 9.14 # -39.83 # 17.27 # 34.18 # 11.51 # -44.72 # -32.1 # -1.4,4.43 # 24.06 # 23.57 # 3.07 # 9.76 # 9.14 # 17.27 # 34.18 # 11.51,15.22,11.51,-39.83 # -44.72 # -32.1 # -1.4,-29.51,-35.96,101.0,9,4,34.18,-44.72,2012-07-26,30,70
GDRX,5,60.0,6.77,172.0,21.61,0.5617601649478382,64.13 # -10.97 # -76.72 # 35.8 # 21.61,64.13 # 35.8 # 21.61,40.51,35.8,-10.97 # -76.72,-43.84,-43.84,107.0,3,2,64.13,-76.72,2020-11-18,30,70
CBAY,8,37.5,-11.9,210.0,-20.75,0.11852968327174958,-24.44 # -81.33 # 31.18 # 1.88 # -34.36 # -24.97 # -17.05 # 53.87,31.18 # 1.88 # 53.87,28.97,31.18,-24.44 # -81.33 # -34.36 # -24.97 # -17.05,-36.43,-24.97,210.0,3,5,53.87,-81.33,2014-03-06,30,70
MGRC,15,73.33,6.79,200.0,8.83,2.455528520573269,14.42 # -11.95 # 22.32 # -7.61 # 2.44 # 9.04 # 8.83 # -9.77 # 6.7 # 3.58 # -6.56 # 17.49 # 27.03 # 12.1 # 13.82,14.42 # 22.32 # 2.44 # 9.04 # 8.83 # 6.7 # 3.58 # 17.49 # 27.03 # 12.1 # 13.82,12.52,12.1,-11.95 # -7.61 # -9.77 # -6.56,-8.97,-8.69,167.0,11,4,27.03,-11.95,2006-02-27,30,70
FL,15,60.0,-0.12,174.0,8.72,0.6054188635135456,-38.59 # -29.77 # 25.52 # 13.37 # 12.18 # 9.74 # 8.28 # -42.06 # 38.88 # 26.04 # 8.72 # -15.79 # 10.54 # -24.95 # -3.95,25.52 # 13.37 # 12.18 # 9.74 # 8.28 # 38.88 # 26.04 # 8.72 # 10.54,17.03,12.18,-38.59 # -29.77 # -42.06 # -15.79 # -24.95 # -3.95,-25.85,-27.36,185.0,9,6,38.88,-42.06,2007-05-14,30,70
CALM,19,89.47,10.84,165.0,11.46,6.381865832246199,18.09 # 20.0 # -13.97 # 22.67 # 5.93 # 3.14 # 33.88 # 13.25 # 10.6 # 11.46 # -6.7 # 2.33 # 21.54 # 2.22 # 16.49 # 7.37 # 12.64 # 24.84 # 0.18,18.09 # 20.0 # 22.67 # 5.93 # 3.14 # 33.88 # 13.25 # 10.6 # 11.46 # 2.33 # 21.54 # 2.22 # 16.49 # 7.37 # 12.64 # 24.84 # 0.18,13.33,12.64,-13.97 # -6.7,-10.34,-10.34,137.0,17,2,33.88,-13.97,2006-02-08,30,70
HAYW,2,50.0,-17.86,212.0,-17.86,0.6068806366357191,-43.89 # 8.17,8.17,8.17,8.17,-43.89,-43.89,-43.89,211.5,1,1,8.17,-43.89,2022-01-25,30,70
GO,5,40.0,-0.53,153.0,-10.34,0.9166535835690276,15.27 # 21.19 # -17.64 # -11.15 # -10.34,15.27 # 21.19,18.23,18.23,-17.64 # -11.15 # -10.34,-13.04,-11.15,127.0,2,3,21.19,-17.64,2019-10-24,30,70
CRI,18,83.33,9.8,158.0,8.65,4.532179954741766,-11.2 # 28.41 # -22.89 # 53.15 # 23.6 # 3.97 # 10.56 # 13.62 # 6.01 # 6.76 # 6.73 # 10.54 # 11.26 # -1.59 # 11.28 # 5.51 # 14.82 # 5.79,28.41 # 53.15 # 23.6 # 3.97 # 10.56 # 13.62 # 6.01 # 6.76 # 6.73 # 10.54 # 11.26 # 11.28 # 5.51 # 14.82 # 5.79,14.13,10.56,-11.2 # -22.89 # -1.59,-11.89,-11.2,124.0,15,3,53.15,-22.89,2006-05-15,30,70
TMDX,4,50.0,4.0,194.0,-0.59,1.072753004012199,-19.66 # 36.83 # 10.52 # -11.7,36.83 # 10.52,23.67,23.67,-19.66 # -11.7,-15.68,-15.68,105.0,2,2,36.83,-19.66,2019-08-06,30,70
CVBF,15,66.67,12.99,231.0,10.14,4.467352125557721,-3.69 # 80.95 # -5.3 # 19.23 # 31.57 # 24.61 # -1.25 # 20.06 # 9.13 # 25.14 # 10.14 # 7.18 # -2.1 # 14.61 # -35.43,80.95 # 19.23 # 31.57 # 24.61 # 20.06 # 9.13 # 25.14 # 10.14 # 7.18 # 14.61,24.26,19.64,-3.69 # -5.3 # -1.25 # -2.1 # -35.43,-9.55,-3.69,198.0,10,5,80.95,-35.43,2007-01-23,30,70
HTGC,17,70.59,5.6,190.0,6.32,2.1308059590310995,-23.63 # 25.64 # 7.71 # 16.95 # 13.25 # 6.32 # 3.95 # -20.7 # 16.08 # 1.36 # 7.63 # -0.86 # -9.38 # 5.03 # -6.53 # 20.73 # 31.69,25.64 # 7.71 # 16.95 # 13.25 # 6.32 # 3.95 # 16.08 # 1.36 # 7.63 # 5.03 # 20.73 # 31.69,13.03,10.48,-23.63 # -20.7 # -0.86 # -9.38 # -6.53,-12.22,-9.38,109.0,12,5,31.69,-23.63,2007-08-02,30,70
IDCC,22,77.27,11.75,138.0,17.23,8.157266629248701,22.65 # 26.04 # -23.22 # 37.51 # 53.45 # 17.8 # 11.52 # 23.71 # -25.23 # 14.13 # -17.77 # -4.38 # 17.74 # 21.9 # 21.18 # -17.12 # 19.06 # 8.73 # 16.72 # 11.15 # 20.26 # 2.59,22.65 # 26.04 # 37.51 # 53.45 # 17.8 # 11.52 # 23.71 # 14.13 # 17.74 # 21.9 # 21.18 # 19.06 # 8.73 # 16.72 # 11.15 # 20.26 # 2.59,20.36,19.06,-23.22 # -25.23 # -17.77 # -4.38 # -17.12,-17.54,-17.77,74.5,17,5,53.45,-25.23,2006-04-11,30,70
SXT,12,66.67,1.87,230.0,3.74,1.0907806978843853,-8.11 # 23.78 # 8.5 # 11.26 # 12.46 # -2.02 # 1.22 # 5.96 # 1.52 # -21.7 # 17.85 # -28.25,23.78 # 8.5 # 11.26 # 12.46 # 1.22 # 5.96 # 1.52 # 17.85,10.32,9.88,-8.11 # -2.02 # -21.7 # -28.25,-15.02,-14.9,149.0,8,4,23.78,-28.25,2008-06-30,30,70
PPBI,14,71.43,3.29,184.0,7.91,1.1609835021790063,13.89 # 1.04 # -44.78 # 6.77 # 9.83 # 9.06 # 10.47 # -18.42 # 34.19 # -13.97 # 9.6 # 6.28 # -12.37 # 34.52,13.89 # 1.04 # 6.77 # 9.83 # 9.06 # 10.47 # 34.19 # 9.6 # 6.28 # 34.52,13.56,9.71,-44.78 # -18.42 # -13.97 # -12.37,-22.38,-16.2,165.0,10,4,34.52,-44.78,2006-08-03,30,70
MCW,2,0.0,-21.31,340.0,-21.31,0.5890320409334332,-38.69 # -3.93,,,,-38.69 # -3.93,-21.31,-21.31,340.0,0,2,-3.93,-38.69,2021-12-02,30,70
CAAP,6,50.0,-3.3,116.0,-9.26,0.6014696662470209,-45.0 # -25.25 # -20.45 # 40.93 # 1.93 # 28.04,40.93 # 1.93 # 28.04,23.63,28.04,-45.0 # -25.25 # -20.45,-30.24,-25.25,82.0,3,3,40.93,-45.0,2018-03-07,30,70
ESE,15,66.67,3.08,178.0,7.31,1.4651867231964837,-12.32 # -15.81 # 7.31 # 2.8 # 13.46 # -2.42 # 7.77 # 9.37 # 8.41 # 12.85 # 18.59 # 9.66 # -12.02 # -2.83 # 1.36,7.31 # 2.8 # 13.46 # 7.77 # 9.37 # 8.41 # 12.85 # 18.59 # 9.66 # 1.36,9.16,8.89,-12.32 # -15.81 # -2.42 # -12.02 # -2.83,-9.08,-12.02,173.0,10,5,18.59,-15.81,2007-03-14,30,70
ABM,18,83.33,10.34,173.0,13.91,5.054081401617316,13.85 # -24.9 # 1.9 # -0.39 # 14.36 # 13.98 # 10.43 # 14.06 # 16.26 # 5.01 # 8.8 # -13.21 # 35.17 # 25.0 # 3.65 # 22.69 # 22.42 # 16.96,13.85 # 1.9 # 14.36 # 13.98 # 10.43 # 14.06 # 16.26 # 5.01 # 8.8 # 35.17 # 25.0 # 3.65 # 22.69 # 22.42 # 16.96,14.97,14.06,-24.9 # -0.39 # -13.21,-12.83,-13.21,91.5,15,3,35.17,-24.9,2006-03-14,30,70
PINC,8,37.5,-2.94,266.0,-3.73,0.7359756491567324,-3.64 # 4.91 # -3.83 # -6.78 # 1.14 # 18.37 # -5.51 # -28.21,4.91 # 1.14 # 18.37,8.14,4.91,-3.64 # -3.83 # -6.78 # -5.51 # -28.21,-9.59,-5.51,225.0,3,5,18.37,-28.21,2014-04-04,30,70
AUB,11,63.64,4.96,316.0,9.77,1.3947530162069834,-26.96 # 9.77 # 45.78 # -2.84 # 12.99 # 2.52 # -9.7 # 20.88 # -23.97 # 14.46 # 11.61,9.77 # 45.78 # 12.99 # 2.52 # 20.88 # 14.46 # 11.61,16.86,12.99,-26.96 # -2.84 # -9.7 # -23.97,-15.87,-16.84,239.0,7,4,45.78,-26.96,2006-02-10,30,70
HGTY,4,75.0,8.4,148.0,9.34,1.3695829556463408,15.15 # 15.0 # 3.69 # -0.25,15.15 # 15.0 # 3.69,11.28,15.0,-0.25,-0.25,-0.25,138.0,3,1,15.15,-0.25,2021-07-20,30,70
CSTM,7,71.43,0.03,235.0,5.69,0.5282966091306404,-71.93 # 24.13 # 20.87 # 30.33 # -9.31 # 5.69 # 0.44,24.13 # 20.87 # 30.33 # 5.69 # 0.44,16.29,20.87,-71.93 # -9.31,-40.62,-40.62,218.0,5,2,30.33,-71.93,2014-07-31,30,70
CVCO,17,82.35,17.21,157.0,20.38,11.517944845208673,0.63 # 33.18 # -17.35 # 41.42 # 52.76 # 20.38 # 5.64 # 19.03 # 28.19 # 14.08 # -21.56 # 33.34 # 28.14 # 22.86 # -8.07 # 14.95 # 24.94,0.63 # 33.18 # 41.42 # 52.76 # 20.38 # 5.64 # 19.03 # 28.19 # 14.08 # 33.34 # 28.14 # 22.86 # 14.95 # 24.94,24.25,23.9,-17.35 # -21.56 # -8.07,-15.66,-17.35,141.0,14,3,52.76,-21.56,2006-07-17,30,70
CBU,14,85.71,10.21,252.0,9.12,3.633195807432019,10.09 # 32.09 # 1.48 # 22.7 # 7.57 # 14.28 # 13.97 # 24.42 # 5.68 # 8.14 # 11.46 # -0.34 # -14.0 # 5.43,10.09 # 32.09 # 1.48 # 22.7 # 7.57 # 14.28 # 13.97 # 24.42 # 5.68 # 8.14 # 11.46 # 5.43,13.11,10.78,-0.34 # -14.0,-7.17,-7.17,248.0,12,2,32.09,-14.0,2006-02-07,30,70
FTDR,4,75.0,-0.51,227.0,7.79,0.786079134816297,30.27 # 1.36 # -47.88 # 14.23,30.27 # 1.36 # 14.23,15.28,14.23,-47.88,-47.88,-47.88,155.5,3,1,30.27,-47.88,2018-11-07,30,70
SITM,2,100.0,46.47,282.0,46.47,2.0351985388735017,79.68 # 13.27,79.68 # 13.27,46.47,46.47,,,,282.5,2,0,79.68,13.27,2020-03-13,30,70
CERT,3,33.33,-10.07,245.0,-6.88,0.6423228794159124,18.42 # -41.75 # -6.88,18.42,18.42,18.42,-41.75 # -6.88,-24.32,-24.32,182.0,1,2,18.42,-41.75,2021-03-08,30,70
BMBL,4,50.0,1.72,173.0,5.77,0.9547851191331288,28.09 # -32.77 # 15.83 # -4.28,28.09 # 15.83,21.96,21.96,-32.77 # -4.28,-18.52,-18.52,101.5,2,2,28.09,-32.77,2021-05-13,30,70
FULT,14,71.43,3.14,250.0,5.72,1.234095603004899,-4.28 # -43.69 # 4.84 # 14.56 # 2.12 # 9.43 # 27.39 # 12.94 # 6.61 # 3.54 # -6.6 # 9.06 # -12.58 # 20.63,4.84 # 14.56 # 2.12 # 9.43 # 27.39 # 12.94 # 6.61 # 3.54 # 9.06 # 20.63,11.11,9.25,-4.28 # -43.69 # -6.6 # -12.58,-16.79,-9.59,252.0,10,4,27.39,-43.69,2006-04-17,30,70
AMPH,10,90.0,11.04,127.0,11.59,2.7832413143387975,2.78 # 15.03 # 5.3 # 10.65 # 26.83 # 6.15 # 16.81 # 15.5 # 12.53 # -1.15,2.78 # 15.03 # 5.3 # 10.65 # 26.83 # 6.15 # 16.81 # 15.5 # 12.53,12.4,12.53,-1.15,-1.15,-1.15,122.5,9,1,26.83,-1.15,2015-08-10,30,70
LFST,3,33.33,-11.61,221.0,-1.05,0.5070921155167607,-59.11 # 25.33 # -1.05,25.33,25.33,25.33,-59.11 # -1.05,-30.08,-30.08,132.0,1,2,25.33,-59.11,2021-07-26,30,70
RCKT,11,81.82,29.55,119.0,14.23,4.166433861450146,201.56 # 23.64 # 14.23 # -65.57 # 26.47 # 9.99 # 12.39 # 105.64 # 5.55 # -31.97 # 23.1,201.56 # 23.64 # 14.23 # 26.47 # 9.99 # 12.39 # 105.64 # 5.55 # 23.1,46.95,23.1,-65.57 # -31.97,-48.77,-48.77,99.0,9,2,201.56,-65.57,2015-03-12,30,70
MGEE,14,85.71,8.77,275.0,10.16,3.1471752217047126,9.76 # 0.15 # 8.13 # 10.78 # 18.84 # 11.73 # 10.73 # 18.51 # -0.48 # 19.31 # -3.25 # 7.99 # 10.56 # 0.03,9.76 # 0.15 # 8.13 # 10.78 # 18.84 # 11.73 # 10.73 # 18.51 # 19.31 # 7.99 # 10.56 # 0.03,10.54,10.64,-0.48 # -3.25,-1.86,-1.86,255.0,12,2,19.31,-3.25,2006-02-10,30,70
IBRX,8,37.5,-2.43,240.0,-13.94,0.17993070405104,-80.76 # -17.58 # -26.99 # 68.73 # 69.45 # -54.14 # -10.29 # 32.14,68.73 # 69.45 # 32.14,56.77,68.73,-80.76 # -17.58 # -26.99 # -54.14 # -10.29,-37.95,-26.99,130.5,3,5,69.45,-80.76,2015-08-18,30,70
HTZ,3,33.33,-13.82,247.0,-0.27,0.554358987732641,6.71 # -0.27 # -47.91,6.71,6.71,6.71,-0.27 # -47.91,-24.09,-24.09,168.0,1,2,6.71,-47.91,2021-07-23,30,70
